Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
04/25/2021,17,PR,"6,357","2,601,440","33,611","3,672","1,619,826","18,952",Admin,"6,357","33,612","2,682","1,063,837","14,617"
04/25/2021,17,UT,310,"2,035,664","23,489",93,"1,228,434","11,894",Report,310,"23,489",310,"705,617","11,680"
04/25/2021,17,DE,"7,568","772,613","9,430","1,004","471,702","3,456",Admin,"7,568","9,431","6,429","329,579","5,914"
04/25/2021,17,MN,"80,161","4,118,735","47,389","35,690","2,511,579","21,828",Report,"80,161","47,389","44,069","1,804,481","25,679"
04/25/2021,17,WA,"88,977","5,486,098","74,379","43,234","3,344,959","39,780",Report,"88,977","74,379","45,196","2,290,249","34,285"
04/25/2021,17,MT,"8,061","732,282","7,712","2,185","426,082","2,882",Report,"8,061","7,712","5,806","324,791","4,814"
04/25/2021,17,WI,"62,410","4,457,053","56,538","20,138","2,619,001","19,877",Report,"62,410","56,538","41,318","1,928,609","35,627"
04/25/2021,17,IL,"131,502","9,011,738","117,426","60,912","5,618,245","55,408",Report,"131,502","117,426","70,892","3,619,026","62,277"
04/25/2021,17,LTC,"2,415","7,791,490","1,745","1,556","4,864,427","1,201",Report,"2,415","1,745",0,0,0
04/25/2021,17,AR,"17,339","1,724,751","16,135","4,920","1,047,398","5,838",Report,"17,339","16,135","12,441","724,087","10,414"
04/25/2021,17,IN,"41,932","3,956,117","38,649","17,228","2,363,947","17,021",Report,"41,932","38,649","24,349","1,684,341","21,447"
04/25/2021,17,IA,"4,843","2,360,277","24,891","2,113","1,391,812","9,572",Admin,"4,843","24,891","2,724","1,042,875","15,196"
04/25/2021,17,KS,"3,668","2,093,473","18,516","1,304","1,229,787","5,230",Admin,"3,668","18,516","2,353","904,633","13,169"
04/25/2021,17,HI,"19,887","1,155,796","31,217","11,049","701,323","21,060",Report,"19,887","31,217","8,996","473,499","10,192"
04/25/2021,17,VT,"9,853","525,641","7,258","6,210","327,557","3,940",Report,"9,853","7,258","3,599","217,157","3,306"
04/25/2021,17,TX,"196,918","17,979,089","205,715","81,591","11,064,661","87,888",Report,"196,918","205,715","112,611","7,267,787","115,582"
04/25/2021,17,FM,0,"31,220",258,0,"19,164",179,Report,0,258,1,"12,033",80
04/25/2021,17,MI,"107,260","6,769,798","87,341","40,219","4,022,703","35,715",Report,"107,260","87,341","68,057","2,963,747","52,444"
04/25/2021,17,ID,"1,330","1,088,354","9,290",595,"611,733","2,837",Admin,"1,330","9,291",658,"479,809","6,263"
04/25/2021,17,MI,"20,952","7,116,225","84,200","7,576","4,182,530","34,001",Admin,"20,952","84,201","11,973","3,067,206","49,095"
04/25/2021,17,PA,"96,879","9,527,786","144,282","46,515","6,026,629","76,543",Report,"96,879","144,282","51,996","3,828,493","68,888"
04/25/2021,17,IN,"10,581","4,289,723","41,531","5,892","2,519,255","17,402",Admin,"10,581","41,531","6,800","1,824,183","24,285"
04/25/2021,17,MN,"13,657","4,356,716","51,882","8,938","2,634,065","24,414",Admin,"13,657","51,882","4,682","1,902,865","27,218"
04/25/2021,17,VA,"27,411","6,591,004","84,601","15,079","3,996,223","37,492",Admin,"27,411","84,602","12,186","2,732,112","46,521"
04/25/2021,17,RI,"14,228","859,098","11,859","8,893","530,937","7,886",Report,"14,228","11,859","5,338","362,965","4,020"
04/25/2021,17,MA,"52,820","6,012,535","90,575","27,655","3,776,189","48,369",Admin,"52,820","90,576","25,235","2,421,298","42,125"
04/25/2021,17,GA,"18,524","6,389,381","78,009","6,811","3,772,970","23,958",Admin,"18,524","78,009","11,568","2,606,355","53,016"
04/25/2021,17,OR,"31,756","3,090,721","42,348","14,729","1,883,643","21,737",Admin,"31,756","42,348","16,876","1,289,875","20,395"
04/25/2021,17,UT,"2,171","2,107,709","22,481","1,109","1,294,430","9,381",Admin,"2,171","22,481","1,052","897,550","13,040"
04/25/2021,17,WV,"4,062","1,139,101","7,822",720,"636,709","1,778",Report,"4,062","7,822","3,466","518,956","6,041"
04/25/2021,17,US,"3,020,948","228,661,408","2,750,656","1,333,756","139,978,480","1,247,276",Report,"3,020,948","2,750,656","1,694,289","94,772,329","1,501,274"
04/25/2021,17,GU,93,"122,331","1,551",86,"73,235",549,Report,93,"1,551",8,"49,463","1,004"
04/25/2021,17,KY,"4,233","3,181,558","26,184","1,925","1,839,299","8,311",Admin,"4,233","26,185","2,276","1,432,376","17,720"
04/25/2021,17,MD,"27,782","4,780,210","66,535","19,282","2,911,459","30,983",Admin,"27,782","66,535","8,317","2,021,635","35,137"
04/25/2021,17,NH,"3,307","1,070,134","13,913","2,112","674,862","6,779",Admin,"3,307","13,914","1,185","426,310","6,991"
04/25/2021,17,KS,"22,913","1,956,276","20,057","6,142","1,165,604","7,046",Report,"22,913","20,057","18,399","871,618","14,243"
04/25/2021,17,NY,"105,948","15,898,932","170,986","41,655","9,361,142","73,246",Admin,"105,948","170,986","62,830","6,719,569","96,007"
04/25/2021,17,PA,"42,949","10,430,417","123,727","26,186","6,539,398","63,628",Admin,"42,949","123,728","16,787","4,185,052","59,556"
04/25/2021,17,VI,135,"59,582",470,57,"34,433",188,Report,135,470,77,"24,718",272
04/25/2021,17,ME,"2,229","1,165,811","14,528","1,912","720,109","6,871",Admin,"2,229","14,529",753,"510,252","7,700"
04/25/2021,17,WY,246,"358,397","2,494",101,"204,818",732,Admin,246,"2,495",149,"162,006","1,740"
04/25/2021,17,AZ,"57,389","4,872,521","52,397","25,620","2,943,834","22,907",Report,"57,389","52,397","31,311","1,987,117","29,582"
04/25/2021,17,SD,"7,569","676,863","5,888","1,937","389,277","1,474",Report,"7,569","5,888","5,663","306,537","4,439"
04/25/2021,17,LA,"24,373","2,648,411","22,680","7,519","1,511,224","6,083",Report,"24,373","22,680","16,572","1,196,740","16,231"
04/25/2021,17,GA,"2,219","5,924,273","66,001",740,"3,611,180","21,161",Report,"2,219","66,001","2,521","2,331,518","43,674"
04/25/2021,17,MS,"1,245","1,520,594","7,661",212,"898,679","3,275",Report,"1,245","7,661","1,306","664,261","4,489"
04/25/2021,17,WI,"10,391","4,652,687","48,591","3,521","2,680,542","16,284",Admin,"10,391","48,591","6,799","2,042,954","32,073"
04/25/2021,17,NE,515,"1,346,051","11,152",101,"808,852","4,582",Report,515,"11,152",605,"579,206","6,660"
04/25/2021,17,DE,"12,230","717,216","9,808","5,881","450,778","4,955",Report,"12,230","9,808","7,923","290,409","5,858"
04/25/2021,17,ME,"1,447","1,107,231","14,210",573,"691,309","6,646",Report,"1,447","14,210",960,"486,986","7,613"
04/25/2021,17,WY,234,"341,127","2,490",117,"197,827",888,Report,234,"2,490",151,"150,517","1,542"
04/25/2021,17,IL,"39,991","9,789,006","116,698","22,205","5,940,242","52,507",Admin,"39,991","116,699","14,781","3,870,009","60,372"
04/25/2021,17,LTC,74,"7,785,337","1,448",13,"4,594,624","1,023",Admin,74,"1,448",55,"3,141,640",419
04/25/2021,17,HI,"7,978","1,291,660","16,399","4,403","791,171","9,182",Admin,"7,978","16,399","3,576","521,113","7,192"
04/25/2021,17,DC,"4,898","651,290","8,430","2,864","403,174","4,487",Admin,"4,898","8,431","2,013","262,072","3,903"
04/25/2021,17,OH,"108,458","8,002,870","94,724","32,193","4,673,480","29,411",Report,"108,458","94,724","74,072","3,520,097","63,332"
04/25/2021,17,MA,"104,617","5,776,781","86,610","53,462","3,657,410","46,183",Report,"104,617","86,610","51,197","2,306,492","40,682"
04/25/2021,17,AS,24,"38,383",241,20,"21,491",129,Admin,24,242,4,"16,814",113
04/25/2021,17,MT,693,"774,774","6,079",145,"444,159","1,951",Admin,693,"6,079",544,"346,576","4,061"
04/25/2021,17,NJ,"48,025","6,970,111","89,740","23,852","4,252,095","42,757",Admin,"48,025","89,740","24,103","2,952,332","46,764"
04/25/2021,17,AL,"6,402","2,632,645","28,024","3,142","1,581,805","10,579",Admin,"6,402","28,025","3,221","1,114,549","17,244"
04/25/2021,17,AZ,"25,714","5,287,056","52,486","8,062","3,134,088","17,889",Admin,"25,714","52,486","17,412","2,252,114","34,150"
04/25/2021,17,MH,0,"25,394",164,0,"14,035",41,Report,0,164,5,"11,326",122
04/25/2021,17,FL,"210,066","14,462,795","152,192","77,019","8,776,253","63,063",Report,"210,066","152,192","130,353","5,831,490","87,204"
04/25/2021,17,AK,613,"575,911","2,493",235,"315,749",871,Admin,613,"2,493",396,"269,211","1,540"
04/25/2021,17,MO,"6,689","4,082,646","36,117","3,212","2,406,579","12,578",Admin,"6,689","36,117","3,472","1,772,313","23,467"
04/25/2021,17,OK,"23,673","2,616,439","20,212","6,731","1,528,205","6,683",Report,"23,673","20,212","16,437","1,127,304","13,557"
04/25/2021,17,DC,"9,721","568,011","8,045","4,401","357,904","4,694",Report,"9,721","8,045","6,177","193,477","3,951"
04/25/2021,17,MO,"75,397","3,805,156","42,341","35,800","2,276,728","18,044",Report,"75,397","42,341","38,341","1,584,164","23,682"
04/25/2021,17,FM,97,"34,369",377,9,"20,151",163,Admin,97,378,88,"14,024",206
04/25/2021,17,VT,"2,959","564,539","7,756","2,360","348,182","4,559",Admin,"2,959","7,757",600,"238,366","3,182"
04/25/2021,17,VA,"74,934","6,271,814","85,460","29,530","3,839,386","38,288",Report,"74,934","85,460","45,339","2,592,303","46,474"
04/25/2021,17,GU,237,"137,092","1,553",164,"78,626",654,Admin,237,"1,553",70,"58,305",894
04/25/2021,17,VI,19,"61,544",382,2,"35,388",154,Admin,19,382,17,"26,435",228
04/25/2021,17,NC,"77,380","6,727,991","69,084","39,271","4,046,600","29,257",Report,"77,380","69,084","38,076","2,871,480","39,616"
04/25/2021,17,IA,"34,786","2,277,047","24,866","11,049","1,353,800","9,741",Report,"34,786","24,866","23,304","1,000,402","15,052"
04/25/2021,17,AL,"9,899","2,471,409","25,590","2,924","1,501,794","9,094",Report,"9,899","25,590","7,661","1,062,524","17,056"
04/25/2021,17,CT,"49,112","3,056,088","40,804","20,622","1,879,984","19,451",Report,"49,112","40,804","28,690","1,278,901","21,572"
04/25/2021,17,CO,"138,421","4,210,710","60,028","49,784","2,597,806","24,843",Report,"138,421","60,028","87,514","1,727,477","34,988"
04/25/2021,17,MP,332,"38,337",325,120,"21,541",142,Report,332,325,212,"16,829",182
04/25/2021,17,CO,"21,648","4,459,720","56,910","11,091","2,712,033","22,511",Admin,"21,648","56,910","10,282","1,844,904","33,845"
04/25/2021,17,NY,"161,939","14,732,987","171,600","72,847","8,918,026","80,398",Report,"161,939","171,600","88,507","6,185,368","87,028"
04/25/2021,17,NM,"17,807","1,739,923","16,097","7,648","1,032,210","6,362",Report,"17,807","16,097","10,039","745,059","9,587"
04/25/2021,17,SD,572,"687,747","5,568",186,"393,102","1,253",Admin,572,"5,568",386,"312,089","4,309"
04/25/2021,17,NC,"14,619","7,284,664","65,860","7,979","4,327,204","23,997",Admin,"14,619","65,860","6,713","3,197,504","41,733"
04/25/2021,17,NM,"2,950","1,884,452","15,886","1,518","1,096,209","6,074",Admin,"2,950","15,886","1,420","817,156","9,625"
04/25/2021,17,CA,"496,586","28,798,648","386,663","274,423","18,500,867","201,357",Report,"496,586","386,663","227,765","11,201,869","186,330"
04/25/2021,17,NV,"23,395","1,966,545","18,864","11,216","1,199,045","8,710",Report,"23,395","18,864","11,902","808,503","9,918"
04/25/2021,17,RP,924,"19,312",395,923,"11,569",391,Report,924,395,1,"8,001",4
04/25/2021,17,WA,"31,574","5,900,239","76,102","19,498","3,556,790","40,289",Admin,"31,574","76,102","12,176","2,470,808","34,900"
04/25/2021,17,RP,0,"19,313",395,0,"11,570",392,Admin,0,396,0,"7,938",4
04/25/2021,17,NV,"4,469","2,051,524","19,410","2,370","1,227,099","8,240",Admin,"4,469","19,410","2,104","863,063","10,263"
04/25/2021,17,CT,"16,199","3,190,039","39,932","9,619","1,946,820","18,752",Admin,"16,199","39,932","6,562","1,343,457","21,048"
04/25/2021,17,ND,57,"554,852","3,479",41,"311,814",906,Admin,57,"3,479",16,"257,463","2,525"
04/25/2021,17,AR,"2,095","1,855,059","14,749",724,"1,107,356","4,638",Admin,"2,095","14,750","1,370","788,142","10,046"
04/25/2021,17,MP,0,"38,533",333,0,"21,558",143,Admin,0,333,0,"16,995",190
04/25/2021,17,TX,"58,390","19,046,482","191,124","27,437","11,513,595","78,001",Admin,"58,390","191,125","30,900","8,153,538","112,463"
04/25/2021,17,CA,"159,451","31,160,518","382,888","88,237","19,716,567","190,179",Admin,"159,451","382,888","70,800","12,344,055","190,332"
04/25/2021,17,WV,139,"1,195,399","8,697",112,"674,645","2,348",Admin,139,"8,697",28,"541,303","6,330"
04/25/2021,17,FL,"71,377","15,431,144","171,613","39,881","9,229,916","68,853",Admin,"71,377","171,613","31,668","6,336,135","100,692"
04/25/2021,17,TN,"52,047","3,855,241","41,782","17,569","2,331,331","15,022",Report,"52,047","41,782","32,845","1,574,802","25,672"
04/25/2021,17,OR,"54,477","2,874,447","39,864","27,234","1,768,169","20,403",Report,"54,477","39,864","28,404","1,195,669","20,319"
04/25/2021,17,NE,"2,689","1,470,678","12,823","1,105","857,177","3,984",Admin,"2,689","12,824","1,541","646,563","8,671"
04/25/2021,17,MS,"1,435","1,670,221","12,141",722,"949,145","3,338",Admin,"1,435","12,141",708,"762,611","8,753"
04/25/2021,17,TN,"7,929","4,318,477","41,030","4,105","2,512,694","12,517",Admin,"7,929","41,030","3,691","1,849,303","27,715"
04/25/2021,17,MD,"69,433","4,525,719","66,090","33,523","2,784,325","31,452",Report,"69,433","66,090","34,951","1,916,292","33,844"
04/25/2021,17,PR,"28,881","1,759,828","28,348","16,450","1,105,075","16,542",Report,"28,881","28,348","13,773","720,029","13,644"
04/25/2021,17,NH,"3,463","1,127,251","3,993","3,063","791,280","2,381",Report,"3,463","3,993",718,"400,117","1,894"
04/25/2021,17,OK,"5,200","2,753,139","18,839","1,959","1,579,266","5,315",Admin,"5,200","18,839","3,234","1,230,469","13,479"
04/25/2021,17,US,"987,141","244,745,289","2,724,860","495,973","147,435,397","1,166,800",Admin,"987,141","2,724,860","485,635","102,828,281","1,535,548"
04/25/2021,17,SC,"36,149","3,094,536","26,557","11,498","1,842,206","8,881",Report,"36,149","26,557","23,605","1,312,372","17,315"
04/25/2021,17,OH,"21,066","8,427,543","88,130","5,956","4,844,802","23,426",Admin,"21,066","88,130","14,849","3,784,934","63,562"
04/25/2021,17,NJ,"81,707","6,908,470","91,296","39,168","4,265,897","44,502",Report,"81,707","91,296","43,891","2,974,166","48,088"
04/25/2021,17,AS,359,"37,590",231,260,"21,035",128,Report,359,231,98,"16,553",106
04/25/2021,17,MH,1,"28,629",142,0,"15,667",31,Admin,1,142,1,"12,938",110
04/25/2021,17,RI,"5,467","914,033","12,283","3,229","564,251","7,780",Admin,"5,467","12,283","2,227","386,638","4,466"
04/24/2021,16,AR,"4,555","1,852,964","14,770","1,676","1,106,632","4,676",Admin,"4,555","14,770","2,860","786,772","10,027"
04/24/2021,16,IA,"18,270","2,355,434","25,197","8,243","1,389,699","9,700",Admin,"18,270","25,198","9,963","1,040,151","15,374"
04/24/2021,16,DE,"10,264","704,986","9,681","4,762","444,897","4,824",Report,"10,264","9,681","6,927","282,486","5,656"
04/24/2021,16,IL,"138,318","8,880,236","121,804","65,624","5,557,333","57,898",Report,"138,318","121,804","73,078","3,548,134","64,349"
04/24/2021,16,NJ,"83,360","6,922,086","90,325","39,480","4,228,243","43,106",Admin,"83,360","90,326","43,692","2,928,229","46,995"
04/24/2021,16,GA,"93,107","5,922,054","79,306","26,572","3,610,440","25,590",Report,"93,107","79,306","65,057","2,328,997","52,031"
04/24/2021,16,WY,112,"340,893","2,471",52,"197,710",882,Report,112,"2,471",87,"150,366","1,528"
04/24/2021,16,WI,"27,728","4,642,296","48,732","11,898","2,677,021","16,311",Admin,"27,728","48,733","15,680","2,036,155","32,191"
04/24/2021,16,US,"2,180,462","243,758,148","2,743,168","1,002,675","146,939,424","1,173,332",Admin,"2,180,462","2,743,169","1,164,078","102,342,646","1,547,041"
04/24/2021,16,NV,"19,140","2,047,055","19,320","8,680","1,224,729","8,154",Admin,"19,140","19,320","8,783","860,959","10,257"
04/24/2021,16,MD,"62,154","4,456,286","75,904","27,399","2,750,802","36,710",Report,"62,154","75,904","34,364","1,881,341","38,317"
04/24/2021,16,IL,"85,949","9,749,015","118,679","41,211","5,918,037","52,995",Admin,"85,949","118,679","40,290","3,855,228","62,098"
04/24/2021,16,NV,"20,900","1,943,150","19,977","10,962","1,187,829","9,149",Report,"20,900","19,977","9,785","796,601","10,682"
04/24/2021,16,IA,"33,913","2,242,261","24,592","12,194","1,342,751","10,103",Report,"33,913","24,592","21,278","977,098","14,509"
04/24/2021,16,AR,"19,174","1,707,412","17,377","6,335","1,042,478","6,661",Report,"19,174","17,377","12,906","711,646","10,806"
04/24/2021,16,AL,"12,368","2,626,243","28,158","5,445","1,578,663","10,552",Admin,"12,368","28,158","6,795","1,111,328","17,402"
04/24/2021,16,MS,472,"1,519,349","12,735",221,"898,467","5,410",Report,472,"12,735",492,"662,955","7,414"
04/24/2021,16,WV,"10,574","1,135,039","7,979","2,515","635,989","1,758",Report,"10,574","7,979","7,888","515,490","6,254"
04/24/2021,16,NC,"37,020","7,270,045","66,511","18,044","4,319,225","23,886",Admin,"37,020","66,512","18,927","3,190,791","42,459"
04/24/2021,16,GU,"1,952","136,855","1,568","1,263","78,462",669,Admin,"1,952","1,568",688,"58,235",894
04/24/2021,16,SD,"8,543","669,294","5,939","2,012","387,340","1,612",Report,"8,543","5,939","6,570","300,874","4,354"
04/24/2021,16,KS,"24,946","1,933,363","20,473","6,606","1,159,462","7,398",Report,"24,946","20,473","19,320","853,219","14,320"
04/24/2021,16,TX,"238,483","17,782,171","194,714","103,253","10,983,070","86,000",Report,"238,483","194,714","131,704","7,155,176","106,630"
04/24/2021,16,WA,"91,985","5,868,665","76,285","50,647","3,537,292","40,658",Admin,"91,985","76,286","41,082","2,458,632","34,674"
04/24/2021,16,MN,"32,950","4,038,574","46,622","12,373","2,475,889","21,752",Report,"32,950","46,622","21,029","1,760,412","25,093"
04/24/2021,16,VT,"9,053","515,788","8,439","5,003","321,347","4,609",Report,"9,053","8,439","3,980","213,558","3,871"
04/24/2021,16,ME,"13,155","1,163,582","14,671","5,535","718,197","6,801",Admin,"13,155","14,672","7,757","509,499","7,850"
04/24/2021,16,OK,"27,779","2,592,766","21,193","7,579","1,521,474","7,293",Report,"27,779","21,193","19,753","1,110,867","13,889"
04/24/2021,16,NY,"152,868","15,792,984","172,737","65,282","9,319,487","75,622",Admin,"152,868","172,737","86,377","6,656,739","95,461"
04/24/2021,16,MS,"3,374","1,668,786","12,162","1,377","948,423","3,332",Admin,"3,374","12,162","1,966","761,903","8,780"
04/24/2021,16,NY,"196,297","14,571,048","184,852","87,893","8,845,179","89,666",Report,"196,297","184,852","107,671","6,096,861","91,062"
04/24/2021,16,SD,"2,574","687,175","5,605",530,"392,916","1,264",Admin,"2,574","5,606","2,041","311,703","4,337"
04/24/2021,16,IN,"50,522","3,914,185","39,941","20,106","2,346,719","18,356",Report,"50,522","39,941","29,990","1,659,992","21,454"
04/24/2021,16,KY,"14,517","3,177,325","26,462","5,443","1,837,374","8,414",Admin,"14,517","26,462","9,027","1,430,100","17,893"
04/24/2021,16,DC,"7,717","646,392","8,186","4,105","400,310","4,337",Admin,"7,717","8,187","3,585","260,059","3,809"
04/24/2021,16,US,"3,318,230","225,640,460","2,824,078","1,409,835","138,644,724","1,307,221",Report,"3,318,230","2,824,078","1,902,045","93,078,040","1,515,269"
04/24/2021,16,KY,"34,531","3,011,682","29,945","11,842","1,769,867","10,771",Report,"34,531","29,945","22,625","1,336,408","19,059"
04/24/2021,16,AS,275,"38,359",241,118,"21,471",128,Admin,275,242,156,"16,810",112
04/24/2021,16,ND,"6,106","546,923","3,886","1,370","309,604",969,Report,"6,106","3,886","4,299","240,077","2,689"
04/24/2021,16,RI,"14,313","908,566","12,385","6,917","561,022","7,836",Admin,"14,313","12,386","7,371","384,411","4,512"
